powiat_code,powiat_name,year,total_crimes,total_population,area_km2,population_density,male_population,female_population,gender_ratio,age_15_29,age_30_49,age_50_69,population_change,population_change_pct,crime_rate_per_100k,crime_rate_per_1000,youth_ratio,middle_age_ratio,elderly_ratio,urbanization_category,population_size_category,crime_rate_change,crime_rate_change_pct,unemployment_rate,wage_index,unemployment_category,wage_category,social_risk_score
663000,Powiat m. Lublin,2024,12632.0,328305.0,147.0,2233.37,151501.0,176804.0,85.69,47497.0,104507.0,78166.0,-1260.0,-0.38,3847.64,38.48,0.1447,0.3183,0.2381,metro,very_large,143.05999999999997,3.86,4.1,98.6,very_low,medium_high,-2.0813967735540535
664000,Powiat m. Zamość,2024,1740.0,57516.0,30.0,1917.2,26730.0,30786.0,86.83,7860.0,17061.0,15987.0,-715.0,-1.23,3025.25,30.25,0.1367,0.2966,0.278,metro,medium,-17.800000000000182,-0.58,8.0,90.7,low,medium_high,-0.6649459356720977
800000,LUBUSKIE,2024,38626.0,,,,,,,,,,,,,,,,,,,,,4.5,91.4,very_low,medium_high,-1.3703605100271155
801000,Powiat gorzowski,2024,1725.0,74079.0,1214.0,61.02,36799.0,37280.0,98.71,12168.0,23211.0,19072.0,182.0,0.25,2328.6,23.29,0.1643,0.3133,0.2575,rural,large,-800.0799999999999,-25.57,3.6,95.3,very_low,medium_high,-1.8811282410442667
802000,Powiat krośnieński,2024,1633.0,52187.0,1390.0,37.54,25580.0,26607.0,96.14,8193.0,15977.0,13831.0,-530.0,-1.01,3129.13,31.29,0.157,0.3061,0.265,rural,medium,-395.3499999999999,-11.22,5.7,87.9,low,medium_low,-0.8398578902368784
803000,Powiat międzyrzecki,2024,2188.0,54439.0,1388.0,39.22,26670.0,27769.0,96.04,8232.0,16369.0,14496.0,-400.0,-0.73,4019.18,40.19,0.1512,0.3007,0.2663,rural,medium,474.25999999999976,13.38,7.3,89.3,low,medium_low,-0.6696745133598138
804000,Powiat nowosolski,2024,3102.0,81809.0,774.0,105.7,39732.0,42077.0,94.43,12872.0,24520.0,20994.0,-472.0,-0.57,3791.76,37.92,0.1573,0.2997,0.2566,suburban,large,-459.52999999999975,-10.81,6.0,88.7,low,medium_low,-0.8555397124204915
805000,Powiat słubicki,2024,1943.0,45679.0,999.0,45.72,22287.0,23392.0,95.28,7361.0,14369.0,12106.0,-175.0,-0.38,4253.6,42.54,0.1611,0.3146,0.265,rural,medium,-5289.73,-55.43,2.3,86.7,very_low,medium_low,-1.3586592209709862
806000,Powiat strzelecko-drezdenecki,2024,1513.0,46204.0,1248.0,37.02,22740.0,23464.0,96.91,7357.0,13548.0,12343.0,-454.0,-0.97,3274.61,32.75,0.1592,0.2932,0.2671,rural,medium,334.05999999999995,11.36,10.0,86.4,low,medium_low,0.08346103864428808
807000,Powiat sulęciński,2024,1297.0,33191.0,1178.0,28.18,16572.0,16619.0,99.72,5178.0,10242.0,8699.0,-304.0,-0.91,3907.69,39.08,0.156,0.3086,0.2621,rural,medium,-191.42999999999984,-4.67,4.4,79.7,very_low,low,-0.3528055811202949
808000,Powiat świebodziński,2024,2821.0,53609.0,937.0,57.21,26269.0,27340.0,96.08,8331.0,16205.0,13939.0,-352.0,-0.65,5262.18,52.62,0.1554,0.3023,0.26,rural,medium,1717.0300000000002,48.43,2.2,90.6,very_low,medium_high,-1.7223560193753844
809000,Powiat zielonogórski,2024,2107.0,74754.0,1351.0,55.33,36845.0,37909.0,97.19,11507.0,23409.0,19088.0,-323.0,-0.43,2818.58,28.19,0.1539,0.3131,0.2553,rural,large,-545.9700000000003,-16.23,6.7,91.5,low,medium_high,-0.9747696230812175
810000,Powiat żagański,2024,3004.0,72933.0,1131.0,64.49,35525.0,37408.0,94.97,11265.0,21697.0,19924.0,-671.0,-0.91,4118.85,41.19,0.1545,0.2975,0.2732,rural,large,-499.1099999999997,-10.81,5.3,83.0,low,medium_low,-0.4795386473237051
811000,Powiat żarski,2024,2941.0,90364.0,1393.0,64.87,43705.0,46659.0,93.67,14226.0,27436.0,24082.0,-846.0,-0.93,3254.61,32.55,0.1574,0.3036,0.2665,rural,large,-503.75,-13.4,5.3,93.1,low,medium_high,-1.373810598980327
812000,Powiat wschowski,2024,1211.0,37002.0,624.0,59.3,18220.0,18782.0,97.01,6160.0,10926.0,9547.0,-249.0,-0.67,3272.8,32.73,0.1665,0.2953,0.258,rural,medium,-418.37999999999965,-11.33,7.5,82.8,low,medium_low,-0.05738522716028416
861000,Powiat m. Gorzów Wielkopolski,2024,6772.0,114700.0,86.0,1333.72,53860.0,60840.0,88.53,15694.0,35950.0,29565.0,-547.0,-0.47,5904.1,59.04,0.1368,0.3134,0.2578,metro,very_large,966.0100000000002,19.56,2.4,88.6,very_low,medium_low,-1.5085047314387063
862000,Powiat m. Zielona Góra,2024,6369.0,138869.0,275.0,504.98,65667.0,73202.0,89.71,19070.0,45182.0,33535.0,-63.0,-0.05,4586.34,45.86,0.1373,0.3254,0.2415,urban,very_large,-292.3099999999995,-5.99,3.0,100.6,very_low,high,-2.460702860680079
1000000,ŁÓDZKIE,2024,72681.0,,,,,,,,,,,,,,,,,,,,,5.4,93.8,low,medium_high,-1.4174059765779545
1001000,Powiat bełchatowski,2024,3192.0,108003.0,968.0,111.57,52716.0,55287.0,95.35,15864.0,33083.0,29028.0,-596.0,-0.55,2955.47,29.55,0.1469,0.3063,0.2688,suburban,very_large,104.61999999999988,3.67,4.6,119.5,very_low,high,-3.8400005881585497
1002000,Powiat kutnowski,2024,2780.0,89709.0,887.0,101.14,42965.0,46744.0,91.92,12835.0,25289.0,25675.0,-962.0,-1.06,3098.91,30.99,0.1431,0.2819,0.2862,suburban,large,-122.63000000000012,-3.81,7.7,87.6,low,medium_low,-0.44561802548747054
1003000,Powiat łaski,2024,1662.0,48498.0,618.0,78.48,23575.0,24923.0,94.59,7237.0,14222.0,13118.0,-244.0,-0.5,3426.95,34.27,0.1492,0.2932,0.2705,rural,medium,1010.14,41.8,8.0,80.3,low,medium_low,0.25588854920204873
1004000,Powiat łęczycki,2024,1111.0,46137.0,773.0,59.69,22439.0,23698.0,94.69,7144.0,12695.0,12798.0,-529.0,-1.13,2408.05,24.08,0.1548,0.2752,0.2774,rural,medium,-118.40999999999984,-4.69,5.4,91.7,low,medium_high,-1.2314682440552909
1005000,Powiat łowicki,2024,1886.0,73368.0,988.0,74.26,35446.0,37922.0,93.47,11536.0,20667.0,19664.0,-641.0,-0.87,2570.6,25.71,0.1572,0.2817,0.268,rural,large,-908.71,-26.12,4.6,83.5,very_low,medium_low,-0.6524966020557367
1006000,Powiat łódzki wschodni,2024,1712.0,75149.0,500.0,150.3,36119.0,39030.0,92.54,11571.0,22171.0,19985.0,443.0,0.59,2278.14,22.78,0.154,0.295,0.2659,suburban,large,-617.21,-21.32,5.5,85.9,low,medium_low,-0.6995420686065772
1007000,Powiat opoczyński,2024,1570.0,71234.0,1040.0,68.49,35088.0,36146.0,97.07,12184.0,19726.0,18680.0,-542.0,-0.76,2204.0,22.04,0.171,0.2769,0.2622,rural,large,70.98000000000002,3.33,8.6,83.9,low,medium_low,0.047441350051331654
1008000,Powiat pabianicki,2024,5243.0,118704.0,492.0,241.27,56051.0,62653.0,89.46,16431.0,35969.0,31248.0,-362.0,-0.3,4416.87,44.17,0.1384,0.303,0.2632,suburban,very_large,2012.32,83.69,6.0,85.7,low,medium_low,-0.5899143802452571
1009000,Powiat pajęczański,2024,671.0,48086.0,804.0,59.81,23875.0,24211.0,98.61,7697.0,13459.0,13141.0,-489.0,-1.01,1395.42,13.95,0.1601,0.2799,0.2733,rural,medium,-183.57999999999996,-11.63,8.0,83.1,low,medium_low,0.00797157250516356
1010000,Powiat piotrkowski,2024,1656.0,89717.0,1429.0,62.78,44171.0,45546.0,96.98,15427.0,25967.0,22874.0,-404.0,-0.45,1845.8,18.46,0.172,0.2894,0.255,rural,large,-169.26999999999998,-8.4,6.6,80.6,low,medium_low,-0.028048116087792896
1011000,Powiat poddębicki,2024,1031.0,39169.0,881.0,44.46,19369.0,19800.0,97.82,5934.0,11012.0,10668.0,-187.0,-0.48,2632.18,26.32,0.1515,0.2811,0.2724,rural,medium,30.289999999999964,1.16,7.1,110.3,low,high,-2.565819571739643
1012000,Powiat radomszczański,2024,2661.0,105623.0,1443.0,73.2,51679.0,53944.0,95.8,16459.0,29772.0,29085.0,-1048.0,-0.98,2519.34,25.19,0.1558,0.2819,0.2754,rural,very_large,81.94000000000005,3.36,5.0,81.6,very_low,medium_low,-0.4107317587050443
1013000,Powiat rawski,2024,1228.0,45664.0,646.0,70.69,22484.0,23180.0,97.0,7168.0,12996.0,12009.0,-418.0,-0.91,2689.21,26.89,0.157,0.2846,0.263,rural,medium,-1106.1999999999998,-29.15,2.9,83.2,very_low,medium_low,-0.9384598006403144
1014000,Powiat sieradzki,2024,2857.0,110665.0,1491.0,74.22,53950.0,56715.0,95.12,17705.0,31096.0,29952.0,-812.0,-0.73,2581.67,25.82,0.16,0.281,0.2707,rural,very_large,-5349.11,-67.45,5.2,86.0,low,medium_low,-0.7635478460755336
1015000,Powiat skierniewicki,2024,611.0,37670.0,753.0,50.03,18748.0,18922.0,99.08,6222.0,10935.0,9459.0,-117.0,-0.31,1621.98,16.22,0.1652,0.2903,0.2511,rural,medium,2.380000000000109,0.15,3.9,80.4,very_low,medium_low,-0.5067041581774875
1016000,Powiat tomaszowski,2024,4178.0,109588.0,1025.0,106.92,52402.0,57186.0,91.63,17055.0,31142.0,28985.0,-1046.0,-0.95,3812.46,38.12,0.1556,0.2842,0.2645,suburban,very_large,-312.8500000000004,-7.58,8.0,86.0,low,medium_low,-0.24879958193089688
1017000,Powiat wieluński,2024,1639.0,72013.0,926.0,77.77,35105.0,36908.0,95.11,11540.0,20368.0,19390.0,-573.0,-0.79,2275.98,22.76,0.1602,0.2828,0.2693,rural,large,278.3499999999999,13.93,5.7,82.2,low,medium_low,-0.33516975910393276
1018000,Powiat wieruszowski,2024,830.0,41295.0,577.0,71.57,20407.0,20888.0,97.7,6905.0,12191.0,10582.0,-157.0,-0.38,2009.93,20.1,0.1672,0.2952,0.2563,rural,medium,-221.56999999999996,-9.93,4.7,76.7,very_low,low,-0.03202864921527804
1019000,Powiat zduńskowolski,2024,1582.0,62876.0,369.0,170.4,30388.0,32488.0,93.54,9547.0,18425.0,16747.0,-450.0,-0.71,2516.06,25.16,0.1518,0.293,0.2663,suburban,large,-1657.5800000000004,-39.72,7.0,82.5,low,medium_low,-0.12274202682573176
1020000,Powiat zgierski,2024,4277.0,165840.0,855.0,193.96,79097.0,86743.0,91.19,24283.0,48993.0,44084.0,-500.0,-0.3,2578.99,25.79,0.1464,0.2954,0.2658,suburban,very_large,-343.34000000000015,-11.75,5.4,90.0,low,medium_low,-1.0809472224893244
1021000,Powiat brzeziński,2024,655.0,30080.0,359.0,83.79,14521.0,15559.0,93.33,4634.0,8856.0,7895.0,-79.0,-0.26,2177.53,21.78,0.1541,0.2944,0.2625,rural,medium,-97.07999999999991,-4.27,7.0,82.1,low,medium_low,-0.08732531586903336
1061000,Powiat m. Łódź,2024,25542.0,645693.0,293.0,2203.73,294857.0,350836.0,84.04,84229.0,201122.0,163647.0,-6322.0,-0.97,3955.75,39.56,0.1304,0.3115,0.2534,metro,very_large,-160.10999999999967,-3.89,4.5,99.9,very_low,medium_high,-2.1229656178569463
1062000,Powiat m. Piotrków Trybunalski,2024,2673.0,66022.0,67.0,985.4,30851.0,35171.0,87.72,9667.0,18984.0,17506.0,-497.0,-0.75,4048.65,40.49,0.1464,0.2875,0.2652,urban,large,-757.4999999999995,-15.76,5.5,83.5,low,medium_low,-0.4870418028663891
1063000,Powiat m. Skierniewice,2024,1434.0,45121.0,35.0,1289.17,21384.0,23737.0,90.09,6492.0,13045.0,11912.0,-63.0,-0.14,3178.12,31.78,0.1439,0.2891,0.264,metro,medium,-568.7800000000002,-15.18,4.4,89.6,very_low,medium_low,-1.2293691772985678
1200000,MAŁOPOLSKIE,2024,120607.0,,,,,,,,,,,,,,,,,,,,,4.2,102.2,very_low,high,-2.3817633055877416
1201000,Powiat bocheński,2024,4577.0,106985.0,649.0,164.85,52765.0,54220.0,97.32,18004.0,32290.0,25386.0,39.0,0.04,4278.17,42.78,0.1683,0.3018,0.2373,suburban,very_large,1964.85,84.94,2.4,82.3,very_low,medium_low,-0.9506915338707144
1202000,Powiat brzeski,2024,4584.0,91340.0,591.0,154.55,45165.0,46175.0,97.81,15629.0,27248.0,22697.0,-330.0,-0.36,5018.61,50.19,0.1711,0.2983,0.2485,suburban,large,1065.2999999999995,26.95,5.0,80.6,very_low,medium_low,-0.32218998131329946
1203000,Powiat chrzanowski,2024,4428.0,117756.0,370.0,318.26,56761.0,60995.0,93.06,16421.0,34999.0,32711.0,-928.0,-0.78,3760.32,37.6,0.1394,0.2972,0.2778,urban,very_large,-3021.55,-44.55,6.3,92.1,low,medium_high,-1.1014301558226407
1204000,Powiat dąbrowski,2024,1421.0,57253.0,530.0,108.02,28401.0,28852.0,98.44,9411.0,17582.0,14720.0,-297.0,-0.52,2481.97,24.82,0.1644,0.3071,0.2571,suburban,medium,-447.6600000000003,-15.28,11.4,83.0,medium,medium_low,0.6418772138485394
1205000,Powiat gorlicki,2024,2281.0,104592.0,966.0,108.27,51703.0,52889.0,97.76,17644.0,30086.0,27072.0,-730.0,-0.69,2180.86,21.81,0.1687,0.2877,0.2588,suburban,very_large,-147.23999999999978,-6.32,6.3,77.7,low,low,0.1735714386184838
1206000,Powiat krakowski,2024,4415.0,304278.0,1230.0,247.38,149301.0,154977.0,96.34,47800.0,96175.0,73438.0,1931.0,0.64,1450.98,14.51,0.1571,0.3161,0.2414,suburban,very_large,-117.42000000000009,-7.49,4.3,94.0,very_low,medium_high,-1.6373368643988397
1207000,Powiat limanowski,2024,2035.0,131626.0,951.0,138.41,65730.0,65896.0,99.75,25500.0,37251.0,30230.0,-28.0,-0.02,1546.05,15.46,0.1937,0.283,0.2297,suburban,very_large,-76.38000000000011,-4.71,7.1,80.2,low,medium_low,0.09928792775187506
1208000,Powiat miechowski,2024,1153.0,46305.0,676.0,68.5,22689.0,23616.0,96.07,7024.0,13246.0,11959.0,-362.0,-0.78,2490.01,24.9,0.1517,0.2861,0.2583,rural,medium,-362.1099999999997,-12.7,5.2,84.4,low,medium_low,-0.6218810022487424
1209000,Powiat myślenicki,2024,2346.0,129984.0,673.0,193.14,64391.0,65593.0,98.17,22761.0,39483.0,30894.0,141.0,0.11,1804.84,18.05,0.1751,0.3038,0.2377,suburban,very_large,323.04999999999995,21.8,3.1,84.1,very_low,medium_low,-0.9813796671396955
1210000,Powiat nowosądecki,2024,23023.0,214876.0,1550.0,138.63,107039.0,107837.0,99.26,41158.0,61313.0,50757.0,-158.0,-0.07,10714.55,107.15,0.1915,0.2853,0.2362,suburban,very_large,7816.4,269.7,7.8,79.1,low,low,0.32537094891895435
1211000,Powiat nowotarski,2024,4871.0,189984.0,1475.0,128.8,92781.0,97203.0,95.45,33949.0,56305.0,46422.0,-123.0,-0.06,2563.9,25.64,0.1787,0.2964,0.2443,suburban,very_large,531.3600000000001,26.14,4.8,79.8,very_low,low,-0.28812429255309224
1212000,Powiat olkuski,2024,3363.0,105000.0,618.0,169.9,50904.0,54096.0,94.1,15186.0,30768.0,28391.0,-900.0,-0.85,3202.86,32.03,0.1446,0.293,0.2704,suburban,very_large,687.2800000000002,27.32,6.7,86.8,low,medium_low,-0.5586232693400167
1213000,Powiat oświęcimski,2024,4943.0,147678.0,406.0,363.74,71484.0,76194.0,93.82,22209.0,43637.0,39342.0,-737.0,-0.5,3347.15,33.47,0.1504,0.2955,0.2664,urban,very_large,585.3000000000002,21.19,4.7,86.8,very_low,medium_low,-0.9263006008719001
1214000,Powiat proszowicki,2024,605.0,41929.0,415.0,101.03,20666.0,21263.0,97.19,6755.0,12400.0,10776.0,-76.0,-0.18,1442.92,14.43,0.1611,0.2957,0.257,suburban,medium,431.1400000000001,42.61,5.5,86.4,low,medium_low,-0.7438129573024496
1215000,Powiat suski,2024,2091.0,82546.0,686.0,120.33,40709.0,41837.0,97.3,14667.0,24099.0,20487.0,-340.0,-0.41,2533.13,25.33,0.1777,0.2919,0.2482,suburban,large,706.5200000000002,38.68,4.4,82.2,very_low,medium_low,-0.574160024599657
1216000,Powiat tarnowski,2024,4542.0,197119.0,1412.0,139.6,97798.0,99321.0,98.47,34176.0,58396.0,50347.0,-216.0,-0.11,2304.19,23.04,0.1734,0.2962,0.2554,suburban,very_large,857.9200000000001,59.32,6.7,77.5,low,low,0.2648152604032098
1217000,Powiat tatrzański,2024,2436.0,66346.0,472.0,140.56,31975.0,34371.0,93.03,10735.0,19924.0,16519.0,-132.0,-0.2,3671.66,36.72,0.1618,0.3003,0.249,suburban,large,-260.47000000000025,-6.62,8.0,86.0,low,medium_low,-0.24879958193089688
1218000,Powiat wadowicki,2024,3422.0,157099.0,646.0,243.19,77078.0,80021.0,96.32,26262.0,46791.0,39761.0,-374.0,-0.24,2178.24,21.78,0.1672,0.2978,0.2531,suburban,very_large,-737.8200000000002,-25.3,5.6,81.4,low,medium_low,-0.2827202037671315
1219000,Powiat wielicki,2024,2433.0,145276.0,411.0,353.47,71326.0,73950.0,96.45,22595.0,48633.0,32553.0,1648.0,1.15,1674.74,16.75,0.1555,0.3348,0.2241,urban,very_large,-377.0899999999999,-18.38,3.5,92.7,very_low,medium_high,-1.669303486402325
1261000,Powiat m. Kraków,2024,33844.0,809168.0,327.0,2474.52,377912.0,431256.0,87.63,119020.0,291845.0,170225.0,2967.0,0.37,4182.57,41.83,0.1471,0.3607,0.2104,metro,very_large,-818.79,-16.37,2.0,121.1,very_low,high,-4.459647962976789
1262000,Powiat m. Nowy Sącz,2024,3248.0,79821.0,58.0,1376.22,38070.0,41751.0,91.18,12177.0,23788.0,20368.0,-537.0,-0.67,4069.1,40.69,0.1526,0.298,0.2552,metro,large,-616.1799999999998,-13.15,3.5,84.4,very_low,medium_low,-0.9344067340508435
1263000,Powiat m. Tarnów,2024,4546.0,102123.0,72.0,1418.38,47927.0,54196.0,88.43,13537.0,30681.0,27736.0,-1006.0,-0.98,4451.49,44.51,0.1326,0.3004,0.2716,metro,very_large,-2146.0700000000006,-32.53,4.2,97.9,very_low,medium_high,-2.001033662803239
1400000,MAZOWIECKIE,2024,195966.0,,,,,,,,,,,,,,,,,,,,,4.0,116.1,very_low,high,-3.6492617444861817
1401000,Powiat białobrzeski,2024,706.0,32350.0,639.0,50.63,16290.0,16060.0,101.43,5766.0,9279.0,7973.0,-170.0,-0.52,2182.38,21.82,0.1782,0.2868,0.2465,rural,medium,-142.3399999999997,-6.12,7.7,84.5,low,medium_low,-0.17113851557306217
1402000,Powiat ciechanowski,2024,1970.0,84565.0,1060.0,79.78,41476.0,43089.0,96.26,13271.0,24159.0,23006.0,-602.0,-0.71,2329.57,23.3,0.1569,0.2857,0.2721,rural,large,-449.67999999999984,-16.18,8.3,91.5,low,medium_high,-0.6806277578557107
1403000,Powiat garwoliński,2024,2479.0,105213.0,1285.0,81.88,52143.0,53070.0,98.25,18494.0,30158.0,24970.0,-297.0,-0.28,2356.17,23.56,0.1758,0.2866,0.2373,rural,very_large,393.32000000000016,20.04,8.6,87.2,low,medium_low,-0.24474651534142597
1404000,Powiat gostyniński,2024,754.0,41756.0,615.0,67.9,20247.0,21509.0,94.13,6532.0,11847.0,11606.0,-482.0,-1.14,1805.73,18.06,0.1564,0.2837,0.2779,rural,medium,-332.15999999999985,-15.54,11.2,88.6,medium,medium_low,0.10927552730158041
1405000,Powiat grodziski,2024,2484.0,106973.0,367.0,291.48,51604.0,55369.0,93.2,16241.0,33624.0,25309.0,1266.0,1.2,2322.08,23.22,0.1518,0.3143,0.2366,suburban,very_large,-397.7000000000003,-14.62,2.6,103.3,very_low,high,-2.773301125944167
1406000,Powiat grójecki,2024,3491.0,96662.0,1268.0,76.23,47516.0,49146.0,96.68,15264.0,28154.0,24741.0,-367.0,-0.38,3611.55,36.12,0.1579,0.2913,0.256,rural,large,460.9500000000003,14.63,2.6,93.7,very_low,medium_high,-1.9233000629834174
1407000,Powiat kozienicki,2024,1389.0,56754.0,916.0,61.96,27868.0,28886.0,96.48,8980.0,15763.0,15230.0,-399.0,-0.7,2447.4,24.47,0.1582,0.2777,0.2684,rural,medium,-28.40999999999985,-1.15,9.4,112.2,low,high,-2.3112200175222926
1408000,Powiat legionowski,2024,4033.0,133097.0,391.0,340.4,64296.0,68801.0,93.45,20909.0,43032.0,30444.0,1250.0,0.95,3030.12,30.3,0.1571,0.3233,0.2287,urban,very_large,-182.69000000000003,-5.69,5.6,91.7,low,medium_high,-1.1947005109021027
1409000,Powiat lipski,2024,620.0,31251.0,740.0,42.23,15467.0,15784.0,97.99,4754.0,8430.0,8743.0,-310.0,-0.98,1983.94,19.84,0.1521,0.2698,0.2798,rural,medium,124.04999999999995,6.67,12.9,88.7,medium,medium_low,0.4129470813645063
1410000,Powiat łosicki,2024,573.0,28338.0,772.0,36.71,14204.0,14134.0,100.5,4549.0,7682.0,7518.0,-290.0,-1.01,2022.02,20.22,0.1605,0.2711,0.2653,rural,small,-748.0,-27.0,4.9,84.8,very_low,medium_low,-0.7124493129352221
1411000,Powiat makowski,2024,921.0,41254.0,1065.0,38.74,20515.0,20739.0,98.92,7143.0,11107.0,11058.0,-482.0,-1.15,2232.51,22.33,0.1731,0.2692,0.268,rural,medium,-1040.4399999999996,-31.79,15.9,86.1,high,medium_low,1.1946716998808686
1412000,Powiat miński,2024,3001.0,159535.0,1164.0,137.06,77918.0,81617.0,95.47,25984.0,48713.0,38077.0,147.0,0.09,1881.09,18.81,0.1629,0.3053,0.2387,suburban,very_large,-135.37000000000012,-6.71,4.2,87.8,very_low,medium_low,-1.1067617111466157
1413000,Powiat mławski,2024,2225.0,68556.0,1182.0,58.0,33605.0,34951.0,96.15,11566.0,19650.0,18050.0,-518.0,-0.75,3245.52,32.46,0.1687,0.2866,0.2633,rural,large,-292.71000000000004,-8.27,6.0,83.0,low,medium_low,-0.3508515812875459
